UBIGEO,DEPARTAMENTO,PROVINCIA,Distrito,Zona,Latitud,Longitud,cobertura.cell,Educ.sec.comp,esp.vid.nacer,Ing.fam.p.cap,NBS.2017,No.Pobreza,Tasa.docen_pub,cobertura.cell_mf,Tasa.docen_pub_mf
50703,AYACUCHO,PARINACOCHAS,CORONEL CASTAÑEDA,X,-13.5517,-74.6272,2.7777777777777857,50.60955114511566,62.05681404069922,1088.1728634820734,29.799999999999997,44.159687000000005,197.30010384215993,2.7777777777777857,197.30010384215993
50704,AYACUCHO,PARINACOCHAS,PACAPAUSA,X,-15.2806,-73.3433,1.6949152542372872,76.64634234682859,61.59603323649196,334.77372629592304,46.9,70.583924,64.29780033840947,1.6949152542372872,64.29780033840947
50705,AYACUCHO,PARINACOCHAS,PULLO,X,-15.255,-73.4136,3.90625,66.20767570666608,60.40413338233326,830.473735082875,60.6,62.194534000000004,375.7745352788327,3.90625,375.7745352788327
50706,AYACUCHO,PARINACOCHAS,PUYUSCA,X,-15.2092,-73.8294,8.064516129032256,61.93248246564909,60.88683148802219,384.9723168354777,54.8,67.877456,387.3744619799139,8.064516129032256,387.3744619799139
50707,AYACUCHO,PARINACOCHAS,SAN FRANCISCO DE RAVACAYCO,X,-14.6914,-74.1283,12.727272727272734,61.617647769019065,59.484648331494625,536.2374312307501,52.4,60.674730999999994,285.7142857142857,12.727272727272734,285.7142857142857
50708,AYACUCHO,PARINACOCHAS,UPAHUACHO,X,-15.2492,-73.5703,1.481481481481481,56.40384680394821,61.138978318149,269.7682620714373,52.4,41.000296999999996,230.74192403265886,1.481481481481481,230.74192403265886
50801,AYACUCHO,PAUCAR DEL SARA SARA,PAUSA,X,-14.0136,-73.8408,37.93103448275862,58.359282327436134,75.49542185909227,820.3133165336449,81.5,76.474639,509.66608084358523,37.93103448275862,509.66608084358523
50802,AYACUCHO,PAUCAR DEL SARA SARA,COLTA,X,-13.0497,-74.1397,18.51851851851852,49.75896703707712,67.03581274053994,377.02861119452666,60.0,60.081601000000006,169.63528413910092,18.51851851851852,169.63528413910092
50803,AYACUCHO,PAUCAR DEL SARA SARA,CORCULLA,X,-13.9464,-74.315,28.57142857142857,25.961200193257625,65.62082177574793,475.10458342453023,50.1,62.59982,404.4943820224719,28.57142857142857,404.4943820224719
50804,AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,X,-14.9383,-74.4183,24.24242424242425,60.60866661659018,74.35526057765213,402.27206478205073,68.7,67.85147,355.2123552123552,24.24242424242425,355.2123552123552
50805,AYACUCHO,PAUCAR DEL SARA SARA,MARCABAMBA,X,-12.7908,-73.6414,36.8421052631579,59.088773356529074,73.17386745922107,718.7580349418929,74.3,80.142593,267.17557251908397,36.8421052631579,267.17557251908397
50806,AYACUCHO,PAUCAR DEL SARA SARA,OYOLO,X,-14.7425,-74.2217,10.0,43.608982347101296,65.79795348330363,611.3357261736776,37.5,60.314257,342.5774877650897,10.0,342.5774877650897
50807,AYACUCHO,PAUCAR DEL SARA SARA,PARARCA,X,-14.9975,-73.3556,14.285714285714292,52.37786003902854,69.78489658466374,494.3946786500479,67.5,67.85147,298.9536621823617,14.285714285714292,298.9536621823617
50808,AYACUCHO,PAUCAR DEL SARA SARA,SAN JAVIER DE ALPABAMBA,X,-15.0539,-73.3103,12.5,49.75896703707712,72.68682188216033,390.8175925075022,61.6,62.59982,326.6787658802178,12.5,326.6787658802178
50809,AYACUCHO,PAUCAR DEL SARA SARA,SAN JOSE DE USHUA,X,-13.1328,-74.3331,58.33333333333333,39.80717362966169,67.88467467762354,603.6036169099914,46.2,69.70493,670.391061452514,58.33333333333333,670.391061452514
50810,AYACUCHO,PAUCAR DEL SARA SARA,SARA SARA,X,-15.2242,-73.2258,14.285714285714292,65.06941843310085,69.3302255715342,453.39066400211266,73.7,69.70493,312.9251700680272,14.285714285714292,312.9251700680272
50901,AYACUCHO,SUCRE,QUEROBAMBA,X,-14.66,-74.2011,39.28571428571429,54.53479226078301,72.78790794555484,698.2069047145085,76.8,67.161235,444.12607449856733,39.28571428571429,444.12607449856733
50902,AYACUCHO,SUCRE,BELEN,X,-13.1658,-74.2222,50.0,69.43514511189855,66.92638503271371,516.9926501949047,72.6,46.502033,155.440414507772,50.0,155.440414507772
50903,AYACUCHO,SUCRE,CHALCOS,X,-13.0117,-73.9789,37.5,27.06190271027841,75.41207216935113,524.0928863339535,88.7,41.635982999999996,393.7007874015748,37.5,393.7007874015748
50904,AYACUCHO,SUCRE,CHILCAYOC,X,-14.7708,-74.0972,46.15384615384615,37.58597598649779,67.6004314909236,376.74658414777423,85.1,49.234542999999995,404.92957746478874,46.15384615384615,404.92957746478874
50905,AYACUCHO,SUCRE,HUACAÑA,X,-14.1697,-73.5758,12.5,65.96338785630363,73.88152348758689,655.8756280310722,71.9,56.473262000000005,244.95677233429393,12.5,244.95677233429393
50906,AYACUCHO,SUCRE,MORCOLLA,X,-14.4139,-74.65,3.3898305084745743,63.835536635132534,69.08279305305032,328.16462987760264,64.7,35.557461,425.1207729468599,3.3898305084745743,425.1207729468599
50907,AYACUCHO,SUCRE,PAICO,X,-13.9703,-73.7314,13.63636363636364,43.492343641518865,63.3266937613112,452.6666719040585,75.8,53.027728,370.3703703703703,13.63636363636364,370.3703703703703
50908,AYACUCHO,SUCRE,SAN PEDRO DE LARCAY,X,-13.9192,-74.3339,3.448275862068968,29.317061269468272,74.29668775911921,376.41883408593634,59.7,52.882838,379.86704653371316,3.448275862068968,379.86704653371316
50909,AYACUCHO,SUCRE,SAN SALVADOR DE QUIJE,X,-15.0619,-73.9511,2.439024390243901,45.10317118379734,65.78221981352726,380.76306330058515,69.2,54.645382999999995,190.58963668850507,2.439024390243901,190.58963668850507
50910,AYACUCHO,SUCRE,SANTIAGO DE PAUCARAY,X,-14.2281,-73.955,7.5,45.39990257316443,68.26361171889663,436.9641472891557,79.1,45.006767999999994,455.8011049723757,7.5,455.8011049723757
50911,AYACUCHO,SUCRE,SORAS,X,-14.9786,-74.5233,3.8461538461538396,50.741067581772015,68.67816285804182,439.27316023093823,68.0,57.716595,413.22314049586777,3.8461538461538396,413.22314049586777
51001,AYACUCHO,VICTOR FAJARDO,HUANCAPI,X,-12.6894,-73.735,36.89320388349514,65.5534819785077,78.67242051243845,718.6095731860233,74.8,67.38865200000001,405.0756466569058,36.89320388349514,405.0756466569058
51002,AYACUCHO,VICTOR FAJARDO,ALCAMENCA,X,-13.8433,-74.3722,70.0,59.068523282085444,78.51331724351319,226.50969764083976,68.5,47.947103999999996,210.04942339373972,70.0,210.04942339373972
51003,AYACUCHO,VICTOR FAJARDO,APONGO,X,-14.0444,-73.6372,6.25,67.3218319862866,77.38634359134257,397.4059367955505,80.6,46.515873,204.22535211267606,6.25,204.22535211267606
51004,AYACUCHO,VICTOR FAJARDO,ASQUIPATA,X,-13.085,-74.3911,44.44444444444444,80.0821792255174,75.16982074383355,632.4081106482831,79.6,55.0522,247.74774774774775,44.44444444444444,247.74774774774775
51005,AYACUCHO,VICTOR FAJARDO,CANARIA,X,-12.7656,-74.2528,19.08396946564885,70.47649410329106,73.91680864388559,788.9180569702032,75.5,49.14366,211.9792950456002,19.08396946564885,211.9792950456002
51006,AYACUCHO,VICTOR FAJARDO,CAYARA,X,-15.2458,-73.4514,37.5,65.75620798660553,77.15155042152927,286.5291824447802,84.0,40.965436,191.0299003322259,37.5,191.0299003322259
51007,AYACUCHO,VICTOR FAJARDO,COLCA,X,-13.6714,-74.3208,63.41463414634146,36.96100579639264,79.87733277767965,355.66493510972344,80.1,57.679902,204.0816326530612,63.41463414634146,204.0816326530612
51008,AYACUCHO,VICTOR FAJARDO,HUAMANQUIQUIA,X,-13.695,-73.7622,56.25,27.31900428429022,77.33523898213619,248.02695398310343,76.1,36.531881,256.4102564102564,56.25,256.4102564102564
51009,AYACUCHO,VICTOR FAJARDO,HUANCARAYLLA,X,-12.5119,-73.8578,28.57142857142857,54.08927677520875,82.03712363930902,510.3627546167552,81.1,63.764964,422.53521126760563,28.57142857142857,422.53521126760563
51010,AYACUCHO,VICTOR FAJARDO,HUAYA,X,-13.215,-74.2894,25.31645569620254,44.353206955671176,77.99380309937243,334.22871619915753,77.9,44.08241699999999,222.2898903775883,25.31645569620254,222.2898903775883
51011,AYACUCHO,VICTOR FAJARDO,SARHUA,X,-14.1153,-73.6056,40.54054054054054,30.850516934892248,81.19271605778682,263.42926609799645,77.3,29.263918000000004,309.5752339812815,40.54054054054054,309.5752339812815
51012,AYACUCHO,VICTOR FAJARDO,VILCANCHOS,X,-13.1922,-74.1097,11.04651162790698,39.55826566316619,74.11688704842238,233.33938814659092,59.0,41.888351,285.40065861690454,11.04651162790698,285.40065861690454
51101,AYACUCHO,VILCAS HUAMAN,VILCAS HUAMAN,X,-12.9506,-74.0233,42.25352112676056,49.7559063175685,68.41143362730432,418.5040910506859,67.8,53.053506,242.2469280280866,42.25352112676056,242.2469280280866
51102,AYACUCHO,VILCAS HUAMAN,ACCOMARCA,X,-13.5681,-74.5242,10.0,28.32259282692361,73.4416050130808,184.11206678249278,79.3,58.626035,425.98509052183175,10.0,425.98509052183175
51103,AYACUCHO,VILCAS HUAMAN,CARHUANCA,X,-12.7622,-74.1464,69.23076923076923,34.858575786982904,71.80705336057179,434.9096226080642,70.6,52.711844,225.93320235756386,69.23076923076923,225.93320235756386
51104,AYACUCHO,VILCAS HUAMAN,CONCEPCION,X,-14.9075,-73.3972,4.477611940298516,45.31614852307777,70.07108494772113,142.4118571359785,67.0,44.773044999999996,203.57031005324146,4.477611940298516,203.57031005324146
51105,AYACUCHO,VILCAS HUAMAN,HUAMBALPA,X,-13.6122,-74.5339,64.70588235294117,43.08225387757394,72.27121418231799,448.6011869663508,82.6,72.408512,217.58839528558477,64.70588235294117,217.58839528558477
51106,AYACUCHO,VILCAS HUAMAN,INDEPENDENCIA,X,-13.6533,-73.9528,42.307692307692314,41.33567601767229,66.57768571589438,240.28980548786373,77.5,59.345809,240.05053695514846,42.307692307692314,240.05053695514846
51107,AYACUCHO,VILCAS HUAMAN,SAURAMA,X,-13.2417,-74.3536,100.0,52.868839943590736,71.32551022334013,152.38244601040003,75.3,42.384714,277.56360832690825,100.0,277.56360832690825
51108,AYACUCHO,VILCAS HUAMAN,VISCHONGO,X,-13.5881,-73.9983,52.83018867924528,57.24566465371133,72.39648922503245,391.92760189695207,70.1,60.041726,269.2626346313173,52.83018867924528,269.2626346313173
60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,X,-6.6628,-78.8194,85.03401360544217,74.29530430690215,73.19224654097276,1117.141592366869,82.7,80.25126,108.64327331668639,85.03401360544217,108.64327331668639
60102,CAJAMARCA,CAJAMARCA,ASUNCION,X,-6.3422,-78.605,39.32584269662921,40.411214195003424,76.32168599298416,203.80007111504915,71.9,41.746430000000004,132.51406573882144,39.32584269662921,132.51406573882144
60103,CAJAMARCA,CAJAMARCA,CHETILLA,X,-7.3233,-78.5203,77.5,33.88050396416885,76.22951257949622,74.39577961953887,49.0,25.621038,266.2653391988886,77.5,266.2653391988886
60104,CAJAMARCA,CAJAMARCA,COSPAN,X,-6.6786,-78.5242,23.188405797101453,25.12503806840365,72.16457305341952,156.47170054579973,71.2,26.36981499999999,262.6236995686374,23.188405797101453,262.6236995686374
60105,CAJAMARCA,CAJAMARCA,ENCAÑADA,X,-5.6664,-78.6786,33.61344537815127,44.82684454743621,76.6302139673737,299.2159549691333,66.5,25.090400999999986,186.90819267188144,33.61344537815127,186.90819267188144
60106,CAJAMARCA,CAJAMARCA,JESUS,X,-6.9772,-79.1789,73.52941176470588,43.55228360807288,76.12604669383316,348.6308001138314,67.4,29.49880900000001,234.70356803690137,73.52941176470588,234.70356803690137
60107,CAJAMARCA,CAJAMARCA,LLACANORA,X,-7.4494,-78.2703,77.77777777777777,56.72232982291409,77.61736312988027,429.7048027279435,68.4,36.36590400000001,173.94522575869726,77.77777777777777,173.94522575869726
60108,CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,X,-7.6222,-78.0472,71.7948717948718,64.6877883123536,74.24096566709692,776.4319899416191,77.5,63.330858,159.90414967397064,71.7948717948718,159.90414967397064
60109,CAJAMARCA,CAJAMARCA,MAGDALENA,X,-7.1564,-78.5153,26.956521739130437,56.628054482488196,74.39401817945264,417.1826098657696,70.5,45.475578999999996,209.51594591805141,26.956521739130437,209.51594591805141
60110,CAJAMARCA,CAJAMARCA,MATARA,X,-6.1764,-78.9047,100.0,35.60072542832898,75.28733684485965,493.0603732412605,69.0,49.81151499999999,183.51214003387915,100.0,183.51214003387915
60111,CAJAMARCA,CAJAMARCA,NAMORA,X,-6.9797,-78.8522,62.745098039215684,35.794306883925714,73.9254469105048,315.0310385486801,56.0,32.217110000000005,216.0148975791434,62.745098039215684,216.0148975791434
60112,CAJAMARCA,CAJAMARCA,SAN JUAN,X,-6.6753,-79.0325,86.36363636363636,38.46051957702505,71.92284374528238,312.57454505408714,71.4,45.42031,193.0428134556575,86.36363636363636,193.0428134556575
60201,CAJAMARCA,CAJABAMBA,CAJABAMBA,X,-6.7994,-78.7906,88.0,49.95411505521511,76.70622362399591,648.0811197287633,77.1,71.212985,212.6761478018053,88.0,212.6761478018053
60202,CAJAMARCA,CAJABAMBA,CACHACHI,X,-6.8681,-78.1489,39.34426229508197,35.50451291723821,77.15212155268404,361.86436873430705,61.1,23.143128999999988,214.89440533530936,39.34426229508197,214.89440533530936
60203,CAJAMARCA,CAJABAMBA,CONDEBAMBA,X,-6.4731,-78.4197,81.53846153846153,35.01748350135311,79.04120044279121,260.3952910099023,67.2,44.495452,194.9164643724118,81.53846153846153,194.9164643724118
60204,CAJAMARCA,CAJABAMBA,SITACOCHA,X,-6.4889,-78.4689,21.621621621621628,31.568829101620793,79.22589573389911,300.97508500617505,67.0,27.77527400000001,200.89786756453424,21.621621621621628,200.89786756453424
60301,CAJAMARCA,CELENDIN,CELENDIN,X,-7.3858,-78.1264,46.666666666666664,65.85969011943656,68.55306494378911,697.1780256934369,76.8,64.852711,188.2128606236096,46.666666666666664,188.2128606236096
60302,CAJAMARCA,CELENDIN,CHUMUCH,X,-6.5764,-78.8681,47.82608695652174,22.539026571975008,74.18444590589884,81.17117012001319,58.8,34.868793,262.66416510318953,47.82608695652174,262.66416510318953
60303,CAJAMARCA,CELENDIN,CORTEGANA,X,-7.1461,-78.6714,1.639344262295083,36.28929635403379,71.01316178086613,138.10975451480715,43.3,27.735974999999996,266.95201621986934,1.639344262295083,266.95201621986934
60304,CAJAMARCA,CELENDIN,HUASMIN,X,-6.4286,-78.7192,44.31818181818182,34.151755804191964,72.48969518629403,169.35483033030215,61.3,23.86855700000001,197.48917113280962,44.31818181818182,197.48917113280962
60305,CAJAMARCA,CELENDIN,JORGE CHAVEZ,X,-7.2222,-78.8406,38.888888888888886,47.19396176091094,71.38088217274702,455.0490880215965,78.2,51.107332,118.04384485666104,38.888888888888886,118.04384485666104
60306,CAJAMARCA,CELENDIN,JOSE GALVEZ,X,-6.2567,-78.4786,69.23076923076923,57.483630572514166,71.62922719902532,557.8410440592945,74.7,52.211777,252.30276331597918,69.23076923076923,252.30276331597918
60307,CAJAMARCA,CELENDIN,MIGUEL IGLESIAS,X,-5.3028,-78.8983,30.769230769230774,29.893866821777383,72.4529331157616,107.77478365925174,64.0,24.196432,179.93942633172992,30.769230769230774,179.93942633172992
60308,CAJAMARCA,CELENDIN,OXAMARCA,X,-5.6458,-79.0878,29.230769230769226,18.832744835707928,74.00188128774276,171.79769568153912,55.0,19.001792999999992,179.16009746309302,29.230769230769226,179.16009746309302
60309,CAJAMARCA,CELENDIN,SOROCHUCO,X,-6.4372,-78.3503,57.95454545454545,51.848801761807124,73.90270235965185,230.89165361638607,72.1,33.76583600000001,219.61339945349658,57.95454545454545,219.61339945349658
60310,CAJAMARCA,CELENDIN,SUCRE,X,-5.9008,-78.6967,54.05405405405405,46.40935724285755,74.09278158286126,433.7058066432156,75.0,46.092725,203.7797863599014,54.05405405405405,203.7797863599014
60311,CAJAMARCA,CELENDIN,UTCO,X,-6.5631,-78.6508,60.0,36.2234355621027,72.71372917792281,148.20593225294806,62.5,33.17078599999999,169.37191249117856,60.0,169.37191249117856
60312,CAJAMARCA,CELENDIN,LA LIBERTAD DE PALLAN,X,-6.6711,-78.7397,50.0,38.49872010834727,72.39677943595696,148.75690717418004,61.0,31.322806000000014,181.29875837820018,50.0,181.29875837820018
60401,CAJAMARCA,CHOTA,CHOTA,X,-6.6033,-78.2033,73.87387387387388,64.8808353209258,72.66081436888122,756.997154110016,66.4,51.91967,184.85573482199456,73.87387387387388,184.85573482199456
60402,CAJAMARCA,CHOTA,ANGUIA,X,-6.4731,-78.8878,38.888888888888886,43.140597131911406,72.70918195935188,121.79928525490075,51.4,21.287774,190.87523277467412,38.888888888888886,190.87523277467412
60403,CAJAMARCA,CHOTA,CHADIN,X,-5.9786,-79.0689,47.61904761904761,55.12479732961634,70.25536038148446,213.57569071749157,52.8,33.304936999999995,173.0019493177388,47.61904761904761,173.0019493177388
60404,CAJAMARCA,CHOTA,CHIGUIRIP,X,-6.4444,-78.6572,77.77777777777777,37.01645622851742,74.06086584299045,168.2776627286482,60.6,30.876374,165.1297447994853,77.77777777777777,165.1297447994853
60405,CAJAMARCA,CHOTA,CHIMBAN,X,-7.5736,-78.07,29.032258064516128,31.816220509217047,76.09156185321413,239.679210678783,59.2,42.686517,162.86644951140065,29.032258064516128,162.86644951140065
60406,CAJAMARCA,CHOTA,CHOROPAMPA,X,-7.3653,-78.8064,17.391304347826093,49.73705253951734,71.1033101148273,239.4071821054992,55.6,42.743927000000006,242.85154719937327,17.391304347826093,242.85154719937327
60407,CAJAMARCA,CHOTA,COCHABAMBA,X,-6.4906,-78.3036,77.77777777777777,54.49911076138603,71.97114344661169,327.11652498407375,63.5,35.996170000000006,199.96875488204967,77.77777777777777,199.96875488204967
60408,CAJAMARCA,CHOTA,CONCHAN,X,-7.4264,-78.5433,80.95238095238095,44.9976061800507,71.99070893557848,196.2645120485092,66.1,29.761124999999993,167.1388101983003,80.95238095238095,167.1388101983003
60409,CAJAMARCA,CHOTA,HUAMBOS,X,-6.1072,-78.5725,72.1311475409836,40.80906856799879,70.41180563073365,299.19662560071157,60.4,30.479269000000002,179.1359325605901,72.1311475409836,179.1359325605901
60410,CAJAMARCA,CHOTA,LAJAS,X,-7.3492,-79.0297,64.28571428571428,54.29754215940216,71.82871391566232,402.81897799252044,49.1,28.939828000000006,175.9296281487405,64.28571428571428,175.9296281487405
60411,CAJAMARCA,CHOTA,LLAMA,X,-6.3794,-78.8206,57.142857142857146,66.58810225494344,71.07710978950026,608.8154659157517,70.0,53.116522,192.85803160383227,57.142857142857146,192.85803160383227
60412,CAJAMARCA,CHOTA,MIRACOSTA,X,-7.4636,-78.1297,46.808510638297875,41.351205848159424,70.82905952933636,158.82599593498273,53.2,26.381043000000005,219.16411824668705,46.808510638297875,219.16411824668705
60413,CAJAMARCA,CHOTA,PACCHA,X,-7.0339,-79.0111,50.0,44.89482498731417,72.95078757788697,310.306499771072,59.3,43.76393899999999,189.3158388003749,50.0,189.3158388003749
60414,CAJAMARCA,CHOTA,PION,X,-7.0864,-78.3447,53.333333333333336,18.859636522252202,75.35757969118404,493.19621768770014,55.3,60.542559000000004,185.18518518518516,53.333333333333336,185.18518518518516
60415,CAJAMARCA,CHOTA,QUEROCOTO,X,-7.2725,-78.1594,41.07142857142857,52.729303682760495,69.43940702576674,500.7580677060702,50.2,44.920609,234.35747925543842,41.07142857142857,234.35747925543842
60416,CAJAMARCA,CHOTA,SAN JUAN DE LICUPIS,X,-7.3842,-78.8981,25.0,58.439852142335404,69.08355457312787,257.7573175212949,42.2,35.705426,247.6780185758514,25.0,247.6780185758514
60417,CAJAMARCA,CHOTA,TACABAMBA,X,-5.6133,-78.9122,46.47887323943662,39.47321447492868,73.32619806115628,301.147354818597,60.1,38.305932,146.53288297238228,46.47887323943662,146.53288297238228
60418,CAJAMARCA,CHOTA,TOCMOCHE,X,-6.7656,-78.6119,28.94736842105263,14.245473313282382,72.32391548564195,531.5573879492329,48.4,34.616089,161.12789526686808,28.94736842105263,161.12789526686808
60419,CAJAMARCA,CHOTA,CHALAMARCA,X,-6.4522,-78.9639,52.17391304347826,47.068741797611374,71.67830860111216,277.2159672833011,62.8,40.028068000000005,211.99219442966117,52.17391304347826,211.99219442966117
60501,CAJAMARCA,CONTUMAZA,CONTUMAZA,X,-5.2706,-78.7753,60.0,29.12153056039457,70.15046326003123,529.7596874353078,62.5,51.07548,283.65441437182363,60.0,283.65441437182363
60502,CAJAMARCA,CONTUMAZA,CHILETE,X,-6.8386,-78.2431,63.265306122448976,56.60597586491464,73.66048171208529,946.4231812258147,82.0,73.270281,237.83388218075376,63.265306122448976,237.83388218075376
60503,CAJAMARCA,CONTUMAZA,CUPISNIQUE,X,-7.3669,-78.1283,32.653061224489804,39.636218394426415,69.00083057291651,262.24890824415684,74.6,36.288179,301.99039121482497,32.653061224489804,301.99039121482497
60504,CAJAMARCA,CONTUMAZA,GUZMANGO,X,-5.7106,-78.8117,52.94117647058824,41.37846975242318,73.98032059429438,249.44675002467815,64.4,32.655013,276.54164017800383,52.94117647058824,276.54164017800383
60505,CAJAMARCA,CONTUMAZA,SAN BENITO,X,-7.2456,-78.3778,12.857142857142861,45.001407169342805,71.09068474573519,572.316964501879,68.3,46.911203,252.27568270481143,12.857142857142861,252.27568270481143
60506,CAJAMARCA,CONTUMAZA,SANTA CRUZ DE TOLED,X,-6.9414,-78.0914,43.37349397590361,50.46797848197209,72.65068545515656,195.44053155897035,63.9,31.993583,325.6704980842912,43.37349397590361,325.6704980842912
